,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Player
8528,2023-11-12,Sun,Premier League,Matchweek 12,Away,L 2–3,Nott'ham Forest,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8529,2023-11-25,Sat,Premier League,Matchweek 13,Home,L 2–3,Nott'ham Forest,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8530,2023-12-02,Sat,Premier League,Matchweek 14,Home,L 0–1,Nott'ham Forest,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8531,2023-12-06,Wed,Premier League,Matchweek 15,Away,L 0–5,Nott'ham Forest,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8532,2023-12-09,Sat,Premier League,Matchweek 16,Away,D 1–1,Nott'ham Forest,Wolves,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report,Matt Turner
8533,2023-12-15,Fri,Premier League,Matchweek 17,Home,L 0–2,Nott'ham Forest,Tottenham,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Match Report,Matt Turner
8534,2023-12-23,Sat,Premier League,Matchweek 18,Home,L 2–3,Nott'ham Forest,Bournemouth,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Match Report,Matt Turner
8535,2023-12-26,Tue,Premier League,Matchweek 19,Away,W 3–1,Nott'ham Forest,Newcastle Utd,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Match Report,Matt Turner
8536,2023-12-30,Sat,Premier League,Matchweek 20,Home,W 2–1,Nott'ham Forest,Manchester Utd,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Match Report,Matt Turner
8537,2024-01-20,Sat,Premier League,Matchweek 21,Away,L 2–3,Nott'ham Forest,Brentford,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Match Report,Matt Turner
8538,2024-01-30,Tue,Premier League,Matchweek 22,Home,L 1–2,Nott'ham Forest,Arsenal,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report,Matt Turner
8539,2024-02-04,Sun,Premier League,Matchweek 23,Away,D 1–1,Nott'ham Forest,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8540,2024-02-10,Sat,Premier League,Matchweek 24,Home,L 2–3,Nott'ham Forest,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8541,2024-02-17,Sat,Premier League,Matchweek 25,Home,W 2–0,Nott'ham Forest,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Matt Turner
8542,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,Y,LB,90,3,3,1,0,2,0,0,,0,0,0,0,3,6,0,0,Match Report,Destiny Udogie
8543,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 2–0,Tottenham,Manchester Utd,Y,LB,69,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,3,0,Match Report,Destiny Udogie
8544,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 2–0,Tottenham,Bournemouth,Y,LB,81,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,Match Report,Destiny Udogie
8545,2023-09-02,Sat,Premier League,Matchweek 4,Away,W 5–2,Tottenham,Burnley,Y,LB,90,5,4,2,3,0,3,3,100.0,0,1,0,1,2,7,4,0,Match Report,Destiny Udogie
8546,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 2–1,Tottenham,Sheffield Utd,Y,LB,90,3,1,1,1,1,0,0,,0,1,0,1,3,6,2,0,Match Report,Destiny Udogie
8547,2023-09-24,Sun,Premier League,Matchweek 6,Away,D 2–2,Tottenham,Arsenal,Y,LB,90,8,4,6,2,0,1,3,33.3,2,1,1,0,0,8,5,1,Match Report,Destiny Udogie
8548,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Liverpool,Y,LB,82,2,1,1,1,0,1,3,33.3,2,0,0,0,2,4,3,0,Match Report,Destiny Udogie
8549,2023-10-07,Sat,Premier League,Matchweek 8,Away,W 1–0,Tottenham,Luton Town,Y,LB,81,3,0,0,1,2,1,3,33.3,2,3,1,2,0,3,4,0,Match Report,Destiny Udogie
8550,2023-10-23,Mon,Premier League,Matchweek 9,Home,W 2–0,Tottenham,Fulham,Y,LB,55,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Match Report,Destiny Udogie
8551,2023-11-06,Mon,Premier League,Matchweek 11,Home,L 1–4,Tottenham,Chelsea,Y,LB,54,2,2,1,0,1,2,4,50.0,2,1,0,1,1,3,1,0,Match Report,Destiny Udogie
8552,2023-11-26,Sun,Premier League,Matchweek 13,Home,L 1–2,Tottenham,Aston Villa,Y,LB,90,4,2,4,0,0,1,2,50.0,1,0,0,0,2,6,1,0,Match Report,Destiny Udogie
8553,2023-12-03,Sun,Premier League,Matchweek 14,Away,D 3–3,Tottenham,Manchester City,Y,LB,90,3,0,3,0,0,1,3,33.3,2,5,2,3,1,4,7,0,Match Report,Destiny Udogie
8554,2023-12-07,Thu,Premier League,Matchweek 15,Home,L 1–2,Tottenham,West Ham,Y,LB,90,2,1,1,0,1,1,2,50.0,1,1,0,1,4,6,3,1,Match Report,Destiny Udogie
8555,2023-12-10,Sun,Premier League,Matchweek 16,Home,W 4–1,Tottenham,Newcastle Utd,Y,LB,90,2,2,1,1,0,0,0,,0,0,0,0,1,3,3,0,Match Report,Destiny Udogie
8556,2023-12-15,Fri,Premier League,Matchweek 17,Away,W 2–0,Tottenham,Nott'ham Forest,Y,LB,90,3,1,3,0,0,0,0,,0,1,1,0,0,3,1,0,Match Report,Destiny Udogie
8557,2023-12-28,Thu,Premier League,Matchweek 19,Away,L 2–4,Tottenham,Brighton,Y,LB,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Match Report,Destiny Udogie
8558,2023-12-31,Sun,Premier League,Matchweek 20,Home,W 3–1,Tottenham,Bournemouth,Y,LB,90,2,1,2,0,0,2,2,100.0,0,2,1,1,0,2,3,0,Match Report,Destiny Udogie
8559,2024-01-14,Sun,Premier League,Matchweek 21,Away,D 2–2,Tottenham,Manchester Utd,Y,"LB,LM",90,5,2,5,0,0,3,3,100.0,0,2,0,2,3,8,5,0,Match Report,Destiny Udogie
8560,2024-01-31,Wed,Premier League,Matchweek 22,Home,W 3–2,Tottenham,Brentford,Y,LB,90,2,2,0,1,1,1,3,33.3,2,1,0,1,2,4,6,2,Match Report,Destiny Udogie
8561,2024-02-03,Sat,Premier League,Matchweek 23,Away,D 2–2,Tottenham,Everton,Y,LB,90,7,3,5,2,0,3,3,100.0,0,0,0,0,2,9,7,0,Match Report,Destiny Udogie
8562,2024-02-10,Sat,Premier League,Matchweek 24,Home,W 2–1,Tottenham,Brighton,Y,LB,79,3,0,1,2,0,2,2,100.0,0,2,0,2,1,4,1,0,Match Report,Destiny Udogie
8563,2023-08-13,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,N,CM,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Match Report,Lesley Ugochukwu
8564,2023-08-20,Sun,Premier League,Matchweek 2,Away,L 1–3,Chelsea,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Lesley Ugochukwu
8565,2023-08-25,Fri,Premier League,Matchweek 3,Home,W 3–0,Chelsea,Luton Town,N,CM,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report,Lesley Ugochukwu
8566,2023-09-02,Sat,Premier League,Matchweek 4,Home,L 0–1,Chelsea,Nott'ham Forest,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Lesley Ugochukwu
8567,2023-09-17,Sun,Premier League,Matchweek 5,Away,D 0–0,Chelsea,Bournemouth,Y,DM,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,Match Report,Lesley Ugochukwu
8568,2023-09-24,Sun,Premier League,Matchweek 6,Home,L 0–1,Chelsea,Aston Villa,N,DM,23,3,3,1,2,0,2,2,100.0,0,2,0,2,0,3,0,0,Match Report,Lesley Ugochukwu
8569,2023-10-02,Mon,Premier League,Matchweek 7,Away,W 2–0,Chelsea,Fulham,N,DM,13,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Match Report,Lesley Ugochukwu
8570,2023-10-07,Sat,Premier League,Matchweek 8,Away,W 4–1,Chelsea,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Lesley Ugochukwu
8571,2023-10-21,Sat,Premier League,Matchweek 9,Home,D 2–2,Chelsea,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,Lesley Ugochukwu
8572,2023-10-28,Sat,Premier League,Matchweek 10,Home,L 0–2,Chelsea,Brentford,N,DM,10,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Match Report,Lesley Ugochukwu
8573,2023-11-06,Mon,Premier League,Matchweek 11,Away,W 4–1,Chelsea,Tottenham,N,DM,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Match Report,Lesley Ugochukwu
8574,2023-11-12,Sun,Premier League,Matchweek 12,Home,D 4–4,Chelsea,Manchester City,N,DM,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report,Lesley Ugochukwu
8575,2023-11-25,Sat,Premier League,Matchweek 13,Away,L 1–4,Chelsea,Newcastle Utd,Y,DM,68,5,2,0,4,1,0,1,0.0,1,0,0,0,1,6,1,0,Match Report,Lesley Ugochukwu
8576,2023-12-24,Sun,Premier League,Matchweek 18,Away,L 1–2,Chelsea,Wolves,Y,DM,58,2,2,2,0,0,0,1,0.0,1,1,1,0,0,2,0,0,Match Report,Lesley Ugochukwu
8577,2024-02-10,Sat,Premier League,Matchweek 24,Away,L 1–3,Bournemouth,Fulham,N,AM,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report,Enes Ünal
8578,2024-02-17,Sat,Premier League,Matchweek 25,Away,D 2–2,Bournemouth,Newcastle Utd,N,FW,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Match Report,Enes Ünal
8579,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y*,CB,90,1,0,1,0,0,0,0,,0,1,0,1,3,4,10,0,Match Report,Virgil van Dijk
8580,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,Y*,CB,90,0,0,0,0,0,0,0,,0,1,0,1,5,5,5,0,Match Report,Virgil van Dijk
8581,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Liverpool,Newcastle Utd,Y*,CB,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Match Report,Virgil van Dijk
8582,2023-09-24,Sun,Premier League,Matchweek 6,Home,W 3–1,Liverpool,West Ham,Y*,CB,90,2,1,1,1,0,0,0,,0,2,1,1,3,5,5,0,Match Report,Virgil van Dijk
8583,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,Y*,CB,90,2,0,2,0,0,1,1,100.0,0,7,6,1,2,4,9,0,Match Report,Virgil van Dijk
8584,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Liverpool,Brighton,Y*,CB,90,1,0,0,1,0,0,0,,0,2,2,0,0,1,6,0,Match Report,Virgil van Dijk
8585,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Liverpool,Everton,Y*,CB,90,2,1,2,0,0,0,0,,0,0,0,0,0,2,5,0,Match Report,Virgil van Dijk
8586,2023-10-29,Sun,Premier League,Matchweek 10,Home,W 3–0,Liverpool,Nott'ham Forest,Y*,CB,90,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,4,0,Match Report,Virgil van Dijk
8587,2023-11-05,Sun,Premier League,Matchweek 11,Away,D 1–1,Liverpool,Luton Town,Y*,CB,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0,Match Report,Virgil van Dijk
8588,2023-11-12,Sun,Premier League,Matchweek 12,Home,W 3–0,Liverpool,Brentford,Y*,CB,90,3,1,2,1,0,0,0,,0,2,2,0,0,3,4,0,Match Report,Virgil van Dijk
8589,2023-11-25,Sat,Premier League,Matchweek 13,Away,D 1–1,Liverpool,Manchester City,Y*,CB,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,Match Report,Virgil van Dijk
8590,2023-12-03,Sun,Premier League,Matchweek 14,Home,W 4–3,Liverpool,Fulham,Y*,CB,90,2,2,0,1,1,1,1,100.0,0,1,0,1,4,6,1,0,Match Report,Virgil van Dijk
8591,2023-12-06,Wed,Premier League,Matchweek 15,Away,W 2–0,Liverpool,Sheffield Utd,Y*,CB,90,2,2,1,0,1,2,2,100.0,0,1,1,0,2,4,4,0,Match Report,Virgil van Dijk
8592,2023-12-09,Sat,Premier League,Matchweek 16,Away,W 2–1,Liverpool,Crystal Palace,Y*,CB,90,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,8,0,Match Report,Virgil van Dijk
8593,2023-12-17,Sun,Premier League,Matchweek 17,Home,D 0–0,Liverpool,Manchester Utd,Y*,CB,90,3,1,2,1,0,1,1,100.0,0,0,0,0,2,5,2,0,Match Report,Virgil van Dijk
8594,2023-12-23,Sat,Premier League,Matchweek 18,Home,D 1–1,Liverpool,Arsenal,Y*,CB,90,3,1,0,2,1,0,0,,0,2,1,1,0,3,3,0,Match Report,Virgil van Dijk
8595,2023-12-26,Tue,Premier League,Matchweek 19,Away,W 2–0,Liverpool,Burnley,Y*,CB,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,Match Report,Virgil van Dijk
8596,2024-01-01,Mon,Premier League,Matchweek 20,Home,W 4–2,Liverpool,Newcastle Utd,Y*,CB,90,1,1,1,0,0,0,0,,0,2,0,2,0,1,1,0,Match Report,Virgil van Dijk
